Date      - 2021-10-11T17:54:32
Vref      = 3.319 V
Us(+5V)   = 4.917 V
Temp_SiPM = 23.027 C
Temp_CPU  = 35.778 C
U_LED_on  = 2.85 V, (402nm)
+U_SiPM   = 3.289 V
-U_SiPM   = -23.718 V
U_SiPM    = 27.008 V
I_SiPM    = 0.723 uA
 No t[s] T[C] U+_SiPM[V] U-_SiPM[V] Vert.angl[grad]. Hor.angl[grad] I_SiPM[uA] I0_SiPM[uA] 
683 1412.375 22.999 3.289 -23.717 150 82 9.667 0.69
684 1414.376 22.953 3.289 -23.712 150 80 9.628 0.73
685 1416.378 22.92 3.289 -23.72 150 78 9.587 0.688
686 1418.38 23.023 3.289 -23.72 150 76 9.574 0.669
687 1420.381 22.93 3.289 -23.72 150 74 9.417 0.681
688 1422.382 22.991 3.289 -23.716 150 72 9.306 0.678
689 1424.383 23.073 3.289 -23.718 150 70 9.35 0.709
690 1426.385 22.973 3.288 -23.716 150 68 9.196 0.692
691 1428.386 23.038 3.289 -23.72 150 66 9.134 0.692
692 1430.387 22.941 3.289 -23.714 150 64 8.97 0.657
693 1432.388 22.874 3.289 -23.717 150 62 8.89 0.682
694 1434.389 23.028 3.289 -23.724 150 60 8.792 0.695
695 1436.39 23.023 3.288 -23.716 150 58 8.561 0.686
696 1438.394 22.922 3.289 -23.72 150 56 8.434 0.709
697 1440.394 22.936 3.289 -23.719 150 54 8.277 0.699
698 1442.394 22.898 3.289 -23.711 150 52 8.091 0.66
699 1444.395 22.968 3.289 -23.719 150 50 7.838 0.724
700 1446.395 22.997 3.289 -23.725 150 48 7.658 0.733
701 1448.396 22.993 3.289 -23.726 150 46 7.435 0.695
702 1450.397 22.983 3.289 -23.719 150 44 7.218 0.685
703 1452.398 22.995 3.289 -23.728 150 42 7.049 0.665
704 1454.399 22.932 3.289 -23.719 150 40 6.774 0.708
705 1456.4 22.924 3.289 -23.724 150 38 6.383 0.698
706 1458.401 23.041 3.289 -23.721 150 36 6.243 0.717
707 1460.401 23.015 3.289 -23.719 150 34 5.859 0.687
708 1462.402 22.961 3.289 -23.724 150 32 5.621 0.674
709 1464.403 22.932 3.289 -23.719 150 30 5.348 0.659
710 1466.404 22.946 3.289 -23.723 150 28 4.952 0.662
711 1468.404 22.974 3.289 -23.725 150 26 4.698 0.686
712 1470.405 22.928 3.289 -23.715 150 24 4.419 0.67
713 1472.406 22.94 3.289 -23.72 150 22 3.997 0.691
714 1474.406 23.067 3.289 -23.72 150 20 3.684 0.683
715 1476.407 23.008 3.289 -23.723 150 18 3.355 0.614
716 1478.407 22.955 3.289 -23.718 150 16 2.975 0.671
717 1480.408 23.009 3.289 -23.718 150 14 2.668 0.69
718 1482.408 22.94 3.289 -23.718 150 12 2.329 0.627
719 1484.409 22.999 3.289 -23.721 150 10 2.042 0.671
720 1486.409 22.982 3.289 -23.721 150 8 1.703 0.714
721 1488.409 22.909 3.289 -23.714 150 6 1.385 0.727
722 1490.41 22.975 3.289 -23.722 150 4 1.089 0.71
723 1492.41 22.974 3.289 -23.723 150 2 0.805 0.686
724 1494.41 22.928 3.289 -23.721 150 0 0.628 0.677
725 1506.206 23.018 3.289 -23.716 180 0 0.648 0.685
726 1508.213 22.936 3.289 -23.723 180 2 0.754 0.701
727 1510.219 23.009 3.289 -23.715 180 4 1.013 0.706
728 1512.224 23.038 3.289 -23.721 180 6 1.31 0.686
729 1514.225 22.945 3.289 -23.721 180 8 1.681 0.695
730 1516.235 22.945 3.289 -23.72 180 10 2.001 0.717
731 1518.237 23.063 3.289 -23.725 180 12 2.275 0.677
732 1520.241 22.954 3.289 -23.718 180 14 2.637 0.606
733 1522.249 23.042 3.289 -23.721 180 16 2.901 0.682
734 1524.253 22.982 3.289 -23.725 180 18 3.307 0.677
735 1526.26 23.014 3.289 -23.724 180 20 3.631 0.702
736 1528.266 23.033 3.289 -23.72 180 22 3.882 0.681
737 1530.268 22.979 3.289 -23.726 180 24 4.295 0.729
738 1532.272 23.044 3.289 -23.724 180 26 4.614 0.713
739 1534.278 22.985 3.289 -23.714 180 28 4.888 0.722
740 1536.281 22.941 3.289 -23.716 180 30 5.301 0.69
741 1538.288 22.996 3.289 -23.718 180 32 5.507 0.666
742 1540.294 22.942 3.289 -23.724 180 34 5.829 0.722
743 1542.298 22.968 3.288 -23.721 180 36 6.012 0.613
744 1544.303 22.991 3.289 -23.72 180 38 6.288 0.734
745 1546.309 23.002 3.289 -23.722 180 40 6.561 0.71
746 1548.312 23.029 3.289 -23.718 180 42 6.953 0.633
747 1550.316 22.989 3.289 -23.723 180 44 7.153 0.7
748 1552.321 22.98 3.289 -23.721 180 46 7.345 0.624
749 1554.33 23.025 3.289 -23.725 180 48 7.519 0.66
750 1556.332 23.028 3.288 -23.718 180 50 7.743 0.645
751 1558.336 22.963 3.288 -23.721 180 52 7.969 0.611
752 1560.339 22.911 3.288 -23.715 180 54 8.193 0.699
753 1562.344 23.06 3.289 -23.721 180 56 8.365 0.612
754 1564.351 22.991 3.289 -23.717 180 58 8.471 0.702
755 1566.352 23.095 3.289 -23.718 180 60 8.63 0.677
756 1568.357 23.034 3.289 -23.719 180 62 8.783 0.694
757 1570.362 23.016 3.289 -23.724 180 64 8.882 0.708
758 1572.368 22.98 3.289 -23.717 180 66 9.061 0.689
759 1574.373 22.988 3.288 -23.719 180 68 9.136 0.671
760 1576.373 22.953 3.289 -23.721 180 70 9.26 0.741
761 1578.378 23.001 3.289 -23.722 180 72 9.332 0.702
762 1580.386 22.964 3.289 -23.722 180 74 9.437 0.712
763 1582.389 22.987 3.288 -23.723 180 76 9.488 0.588
764 1584.394 22.941 3.289 -23.72 180 78 9.554 0.71
765 1586.395 23.037 3.289 -23.714 180 80 9.684 0.68
766 1588.4 22.899 3.289 -23.718 180 82 9.686 0.72
767 1590.404 22.972 3.288 -23.723 180 84 9.721 0.714
768 1592.41 22.968 3.289 -23.718 180 86 9.733 0.707
769 1594.411 23.003 3.289 -23.725 180 88 9.71 0.729
770 1596.418 22.903 3.289 -23.724 180 90 9.729 0.699
771 1598.42 23.064 3.289 -23.718 180 92 9.714 0.673
772 1600.424 22.952 3.289 -23.723 180 94 9.722 0.647
773 1602.43 22.979 3.289 -23.722 180 96 9.708 0.682
774 1604.437 22.941 3.289 -23.724 180 98 9.607 0.71
775 1606.438 22.978 3.289 -23.72 180 100 9.607 0.657
776 1608.442 22.993 3.289 -23.718 180 102 9.563 0.72
777 1610.443 22.937 3.288 -23.719 180 104 9.484 0.698
778 1612.449 22.911 3.289 -23.718 180 106 9.406 0.694
779 1614.452 22.941 3.288 -23.724 180 108 9.377 0.633
780 1616.458 23.007 3.289 -23.715 180 110 9.239 0.68
781 1618.459 22.924 3.289 -23.722 180 112 9.122 0.652
782 1620.465 23.033 3.289 -23.718 180 114 8.962 0.689
783 1622.467 22.894 3.288 -23.716 180 116 8.851 0.645
784 1624.473 23.029 3.289 -23.717 180 118 8.686 0.684
785 1626.475 23.017 3.289 -23.719 180 120 8.613 0.697
786 1628.477 23.01 3.289 -23.72 180 122 8.432 0.656
787 1630.482 22.987 3.289 -23.718 180 124 8.191 0.699
788 1632.484 22.925 3.289 -23.718 180 126 8.033 0.697
789 1634.488 23.012 3.288 -23.72 180 128 7.835 0.714
790 1636.491 23.022 3.289 -23.722 180 130 7.611 0.687
791 1638.496 23.064 3.288 -23.722 180 132 7.411 0.683
792 1640.501 23.022 3.289 -23.722 180 134 7.115 0.71
793 1642.502 23.016 3.289 -23.719 180 136 6.996 0.703
794 1644.506 22.99 3.289 -23.721 180 138 6.615 0.672
795 1646.509 22.982 3.289 -23.72 180 140 6.471 0.698
796 1648.513 22.873 3.289 -23.722 180 142 6.181 0.669
797 1650.515 22.954 3.289 -23.719 180 144 5.911 0.659
798 1652.523 22.922 3.289 -23.715 180 146 5.664 0.682
799 1654.523 22.941 3.288 -23.725 180 148 5.341 0.68
800 1656.527 23.025 3.289 -23.718 180 150 5.073 0.665
801 1658.528 22.994 3.289 -23.725 180 152 4.751 0.683
802 1660.531 23.029 3.289 -23.719 180 154 4.416 0.705
803 1662.534 23.003 3.289 -23.72 180 156 4.139 0.669
804 1664.537 22.991 3.289 -23.723 180 158 3.796 0.708
805 1666.542 23 3.289 -23.721 180 160 3.48 0.662
806 1668.545 23.072 3.289 -23.711 180 162 3.125 0.67
807 1670.548 22.941 3.289 -23.722 180 164 2.871 0.722
808 1672.551 22.984 3.289 -23.721 180 166 2.466 0.679
809 1674.553 22.949 3.289 -23.72 180 168 2.16 0.676
810 1676.556 22.865 3.289 -23.721 180 170 1.882 0.667
811 1678.559 23.056 3.289 -23.72 180 172 1.555 0.679
812 1680.563 23.084 3.289 -23.724 180 174 1.236 0.673
813 1682.564 22.999 3.289 -23.721 180 176 0.98 0.681
814 1684.568 23.019 3.289 -23.721 180 178 0.71 0.685
815 1686.57 23.023 3.289 -23.72 180 180 0.778 0.696
816 1688.574 23.061 3.289 -23.72 180 178 0.743 0.708
817 1690.577 22.948 3.289 -23.714 180 176 0.936 0.683
818 1692.578 22.96 3.289 -23.722 180 174 1.243 0.657
819 1694.582 23.121 3.289 -23.719 180 172 1.492 0.683
820 1696.585 22.997 3.289 -23.721 180 170 1.858 0.679
821 1698.589 23.048 3.289 -23.722 180 168 2.137 0.686
822 1700.59 23.094 3.289 -23.717 180 166 2.471 0.677
823 1702.591 23.039 3.289 -23.717 180 164 2.841 0.669
824 1704.593 22.978 3.289 -23.727 180 162 3.083 0.663
825 1706.597 23.032 3.289 -23.723 180 160 3.473 0.665
826 1708.598 23.015 3.288 -23.724 180 158 3.765 0.683
827 1710.602 23.012 3.289 -23.719 180 156 4.119 0.659
828 1712.604 23.052 3.289 -23.717 180 154 4.412 0.677
829 1714.607 23.025 3.289 -23.718 180 152 4.744 0.707
830 1716.609 23 3.288 -23.721 180 150 5.071 0.688
831 1718.612 23.026 3.288 -23.721 180 148 5.257 0.68
832 1720.613 23.093 3.289 -23.722 180 146 5.649 0.72
833 1722.616 22.964 3.289 -23.715 180 144 5.841 0.726
834 1724.618 22.959 3.289 -23.723 180 142 6.185 0.702
835 1726.621 22.96 3.289 -23.72 180 140 6.426 0.663
836 1728.623 22.978 3.289 -23.718 180 138 6.723 0.688
837 1730.624 23.041 3.289 -23.717 180 136 6.984 0.69
838 1732.627 22.957 3.289 -23.718 180 134 7.17 0.672
839 1734.629 23.026 3.289 -23.723 180 132 7.414 0.721
840 1736.631 22.966 3.289 -23.72 180 130 7.69 0.707
841 1738.635 22.961 3.288 -23.718 180 128 7.831 0.677
842 1740.636 22.941 3.288 -23.723 180 126 7.992 0.685
843 1742.637 23.027 3.289 -23.723 180 124 8.241 0.705
844 1744.64 23.009 3.288 -23.715 180 122 8.365 0.697
845 1746.641 22.959 3.289 -23.72 180 120 8.586 0.721
846 1748.644 22.924 3.289 -23.716 180 118 8.717 0.676
847 1750.645 23.005 3.288 -23.72 180 116 8.825 0.686
848 1752.647 23.024 3.288 -23.717 180 114 9.02 0.711
849 1754.649 23.017 3.288 -23.722 180 112 9.117 0.623
850 1756.65 22.97 3.289 -23.722 180 110 9.183 0.734
851 1758.653 22.962 3.289 -23.722 180 108 9.315 0.687
852 1760.654 22.991 3.288 -23.724 180 106 9.369 0.72
853 1762.655 22.999 3.289 -23.72 180 104 9.397 0.708
854 1764.658 22.844 3.288 -23.717 180 102 9.519 0.705
855 1766.66 22.961 3.289 -23.723 180 100 9.535 0.712
856 1768.661 22.916 3.289 -23.71 180 98 9.644 0.652
857 1770.663 22.946 3.289 -23.722 180 96 9.663 0.693
858 1772.665 22.994 3.288 -23.724 180 94 9.682 0.696
859 1774.666 22.967 3.289 -23.72 180 92 9.704 0.67
860 1776.668 22.969 3.289 -23.72 180 90 9.622 0.716
861 1778.668 22.953 3.289 -23.718 180 88 9.735 0.731
862 1780.67 23.036 3.289 -23.717 180 86 9.727 0.624
863 1782.672 23.055 3.289 -23.715 180 84 9.71 0.67
864 1784.673 23.023 3.288 -23.722 180 82 9.657 0.74
865 1786.675 23.039 3.289 -23.715 180 80 9.663 0.749
866 1788.676 22.92 3.288 -23.716 180 78 9.59 0.605
867 1790.677 22.923 3.289 -23.723 180 76 9.549 0.689
868 1792.678 22.978 3.288 -23.715 180 74 9.359 0.672
869 1794.682 22.99 3.288 -23.717 180 72 9.355 0.698
870 1796.683 23.037 3.289 -23.715 180 70 9.301 0.744
871 1798.683 23.024 3.288 -23.72 180 68 9.208 0.679
872 1800.684 22.996 3.288 -23.72 180 66 9.093 0.697
873 1802.685 23.016 3.288 -23.725 180 64 8.938 0.672
874 1804.686 22.949 3.289 -23.723 180 62 8.817 0.61
875 1806.687 22.93 3.288 -23.718 180 60 8.675 0.673
876 1808.688 23.067 3.288 -23.724 180 58 8.493 0.697
877 1810.689 23.049 3.289 -23.721 180 56 8.296 0.693
878 1812.69 22.915 3.289 -23.716 180 54 8.204 0.695
879 1814.692 22.999 3.289 -23.717 180 52 8.003 0.665
880 1816.692 22.953 3.289 -23.716 180 50 7.784 0.732
881 1818.693 23.033 3.289 -23.719 180 48 7.63 0.695
882 1820.694 22.936 3.289 -23.722 180 46 7.405 0.719
883 1822.695 22.943 3.289 -23.716 180 44 7.255 0.646
884 1824.695 22.999 3.289 -23.715 180 42 6.98 0.691
885 1826.696 23.062 3.289 -23.718 180 40 6.736 0.709
886 1828.697 23.014 3.289 -23.716 180 38 6.401 0.669
887 1830.698 22.987 3.289 -23.722 180 36 6.083 0.681
888 1832.699 22.934 3.289 -23.722 180 34 5.843 0.689
889 1834.7 22.92 3.289 -23.724 180 32 5.572 0.699
890 1836.7 22.963 3.289 -23.721 180 30 5.283 0.68
891 1838.701 22.859 3.289 -23.724 180 28 4.907 0.692
892 1840.702 23.021 3.289 -23.714 180 26 4.606 0.741
893 1842.702 22.941 3.289 -23.722 180 24 4.288 0.691
894 1844.703 23.001 3.288 -23.718 180 22 3.883 0.668
895 1846.703 22.957 3.289 -23.716 180 20 3.581 0.699
896 1848.704 23.013 3.289 -23.722 180 18 3.272 0.68
897 1850.704 23.007 3.289 -23.723 180 16 2.894 0.7
898 1852.705 22.963 3.289 -23.718 180 14 2.608 0.687
899 1854.705 22.949 3.289 -23.721 180 12 2.238 0.68
900 1856.706 22.931 3.289 -23.723 180 10 2.003 0.672
901 1858.706 22.924 3.289 -23.717 180 8 1.649 0.681
902 1860.707 23.034 3.289 -23.719 180 6 1.254 0.691
903 1862.707 23.001 3.289 -23.717 180 4 1.013 0.664
904 1864.707 22.987 3.289 -23.719 180 2 0.773 0.682
905 1866.708 22.941 3.289 -23.718 180 0 0.692 0.662
